time,value,meter_id
2024-06-18 14:45:00.000000 +00:00,2567.4,860
2024-06-18 14:45:00.000000 +00:00,137,9000
2024-06-18 15:00:00.000000 +00:00,2547.6,860
2024-06-18 15:00:00.000000 +00:00,160.8,9000
2024-06-18 15:15:00.000000 +00:00,2533.0800000000004,860
2024-06-18 15:15:00.000000 +00:00,140.2,9000
2024-06-18 15:30:00.000000 +00:00,2472.36,860
2024-06-18 15:30:00.000000 +00:00,109.6,9000
2024-06-18 15:45:00.000000 +00:00,2494.7999999999997,860
2024-06-18 15:45:00.000000 +00:00,121.6,9000
2024-06-18 16:00:00.000000 +00:00,2477.64,860
2024-06-18 16:00:00.000000 +00:00,108.6,9000
2024-06-18 16:15:00.000000 +00:00,2478.9600000000005,860
2024-06-18 16:15:00.000000 +00:00,86.2,9000
2024-06-18 16:30:00.000000 +00:00,2349.6000000000004,860
2024-06-18 16:30:00.000000 +00:00,126.2,9000
2024-06-18 16:45:00.000000 +00:00,2321.8799999999997,860
2024-06-18 16:45:00.000000 +00:00,71,9000
2024-06-18 17:00:00.000000 +00:00,2302.08,860
2024-06-18 17:00:00.000000 +00:00,50.4,9000
2024-06-18 17:15:00.000000 +00:00,2133.1200000000003,860
2024-06-18 17:15:00.000000 +00:00,46.6,9000
2024-06-18 17:30:00.000000 +00:00,2089.5600000000004,860
2024-06-18 17:30:00.000000 +00:00,29.2,9000
2024-06-18 17:45:00.000000 +00:00,2016.9599999999996,860
2024-06-18 17:45:00.000000 +00:00,26.4,9000
2024-06-18 18:00:00.000000 +00:00,1983.9600000000003,860
2024-06-18 18:00:00.000000 +00:00,27.2,9000
2024-06-18 18:15:00.000000 +00:00,1931.1599999999996,860
2024-06-18 18:15:00.000000 +00:00,14.4,9000
2024-06-18 18:30:00.000000 +00:00,1896.84,860
2024-06-18 18:30:00.000000 +00:00,15.6,9000
2024-06-18 18:45:00.000000 +00:00,1811.0399999999997,860
2024-06-18 18:45:00.000000 +00:00,19.2,9000
2024-06-18 19:00:00.000000 +00:00,1840.0799999999995,860
2024-06-18 19:00:00.000000 +00:00,5.4,9000
2024-06-18 19:15:00.000000 +00:00,1733.16,860
2024-06-18 19:15:00.000000 +00:00,0.2,9000
2024-06-18 19:30:00.000000 +00:00,1609.0799999999997,860
2024-06-18 19:30:00.000000 +00:00,0,9000
2024-06-18 19:45:00.000000 +00:00,1521.9600000000003,860
2024-06-18 19:45:00.000000 +00:00,0,9000
2024-06-18 20:00:00.000000 +00:00,1523.2799999999997,860
2024-06-18 20:00:00.000000 +00:00,0,9000
2024-06-18 20:15:00.000000 +00:00,1514.0400000000002,860
2024-06-18 20:15:00.000000 +00:00,0,9000
2024-06-18 20:30:00.000000 +00:00,1479.72,860
2024-06-18 20:30:00.000000 +00:00,0,9000
2024-06-18 20:45:00.000000 +00:00,1467.84,860
2024-06-18 20:45:00.000000 +00:00,0,9000
2024-06-18 21:00:00.000000 +00:00,1490.2799999999997,860
2024-06-18 21:00:00.000000 +00:00,0,9000
2024-06-18 21:15:00.000000 +00:00,1449.3600000000001,860
2024-06-18 21:15:00.000000 +00:00,0,9000
2024-06-18 21:30:00.000000 +00:00,1448.04,860
2024-06-18 21:30:00.000000 +00:00,0,9000
2024-06-18 21:45:00.000000 +00:00,1461.2399999999996,860
2024-06-18 21:45:00.000000 +00:00,0,9000
2024-06-18 22:00:00.000000 +00:00,1446.72,860
2024-06-18 22:00:00.000000 +00:00,0,9000
2024-06-18 22:15:00.000000 +00:00,1428.2400000000002,860
2024-06-18 22:15:00.000000 +00:00,0,9000
2024-06-18 22:30:00.000000 +00:00,1434.8399999999997,860
2024-06-18 22:30:00.000000 +00:00,0,9000
2024-06-18 22:45:00.000000 +00:00,1448.0400000000004,860
2024-06-18 22:45:00.000000 +00:00,0,9000
2024-06-18 23:00:00.000000 +00:00,1424.2799999999995,860
2024-06-18 23:00:00.000000 +00:00,0,9000
2024-06-18 23:15:00.000000 +00:00,1429.5600000000002,860
2024-06-18 23:15:00.000000 +00:00,0,9000
2024-06-18 23:30:00.000000 +00:00,1429.56,860
2024-06-18 23:30:00.000000 +00:00,0,9000
2024-06-18 23:45:00.000000 +00:00,1421.6399999999999,860
2024-06-18 23:45:00.000000 +00:00,0,9000
2024-06-19 00:00:00.000000 +00:00,1416.3600000000001,860
2024-06-19 00:00:00.000000 +00:00,0,9000
2024-06-19 00:15:00.000000 +00:00,1426.9199999999998,860
2024-06-19 00:15:00.000000 +00:00,0,9000
2024-06-19 00:30:00.000000 +00:00,1434.8400000000001,860
2024-06-19 00:30:00.000000 +00:00,0,9000
2024-06-19 00:45:00.000000 +00:00,1416.3599999999997,860
2024-06-19 00:45:00.000000 +00:00,0,9000
2024-06-19 01:00:00.000000 +00:00,1417.6799999999998,860
2024-06-19 01:00:00.000000 +00:00,0,9000
2024-06-19 01:15:00.000000 +00:00,1409.76,860
2024-06-19 01:15:00.000000 +00:00,0,9000
2024-06-19 01:30:00.000000 +00:00,1434.8400000000001,860
2024-06-19 01:30:00.000000 +00:00,0,9000
2024-06-19 01:45:00.000000 +00:00,1415.0399999999997,860
2024-06-19 01:45:00.000000 +00:00,0,9000
2024-06-19 02:00:00.000000 +00:00,1388.64,860
2024-06-19 02:00:00.000000 +00:00,0,9000
2024-06-19 02:15:00.000000 +00:00,1440.12,860
2024-06-19 02:15:00.000000 +00:00,0,9000
2024-06-19 02:30:00.000000 +00:00,1401.84,860
2024-06-19 02:30:00.000000 +00:00,0,9000
2024-06-19 02:45:00.000000 +00:00,1408.4399999999998,860
2024-06-19 02:45:00.000000 +00:00,0,9000
2024-06-19 03:00:00.000000 +00:00,1416.3600000000001,860
2024-06-19 03:00:00.000000 +00:00,0,9000
2024-06-19 03:15:00.000000 +00:00,1495.56,860
2024-06-19 03:15:00.000000 +00:00,0,9000
2024-06-19 03:30:00.000000 +00:00,1531.2,860
2024-06-19 03:30:00.000000 +00:00,0,9000
2024-06-19 03:45:00.000000 +00:00,1508.76,860
2024-06-19 03:45:00.000000 +00:00,0,9000
2024-06-19 04:00:00.000000 +00:00,1518,860
2024-06-19 04:00:00.000000 +00:00,0,9000
2024-06-19 04:15:00.000000 +00:00,1668.48,860
2024-06-19 04:15:00.000000 +00:00,3.4,9000
2024-06-19 04:30:00.000000 +00:00,1750.32,860
2024-06-19 04:30:00.000000 +00:00,8.6,9000
2024-06-19 04:45:00.000000 +00:00,1879.6799999999998,860
2024-06-19 04:45:00.000000 +00:00,14.2,9000
2024-06-19 05:00:00.000000 +00:00,1873.0799999999997,860
2024-06-19 05:00:00.000000 +00:00,20,9000
2024-06-19 05:15:00.000000 +00:00,1948.3200000000002,860
2024-06-19 05:15:00.000000 +00:00,30.2,9000
2024-06-19 05:30:00.000000 +00:00,2073.72,860
2024-06-19 05:30:00.000000 +00:00,38,9000
2024-06-19 05:45:00.000000 +00:00,2286.24,860
2024-06-19 05:45:00.000000 +00:00,41.6,9000
2024-06-19 06:00:00.000000 +00:00,2313.96,860
2024-06-19 06:00:00.000000 +00:00,53.6,9000
2024-06-19 06:15:00.000000 +00:00,2360.1600000000003,860
2024-06-19 06:15:00.000000 +00:00,57.6,9000
2024-06-19 06:30:00.000000 +00:00,2344.32,860
2024-06-19 06:30:00.000000 +00:00,72,9000
2024-06-19 06:45:00.000000 +00:00,2416.92,860
2024-06-19 06:45:00.000000 +00:00,81.2,9000
2024-06-19 07:00:00.000000 +00:00,2521.2,860
2024-06-19 07:00:00.000000 +00:00,99.4,9000
2024-06-19 07:15:00.000000 +00:00,2511.96,860
2024-06-19 07:15:00.000000 +00:00,125.6,9000
2024-06-19 07:30:00.000000 +00:00,2523.8399999999997,860
2024-06-19 07:30:00.000000 +00:00,141.6,9000
2024-06-19 07:45:00.000000 +00:00,2591.1600000000003,860
2024-06-19 07:45:00.000000 +00:00,170.6,9000
2024-06-19 08:00:00.000000 +00:00,2604.3599999999997,860
2024-06-19 08:00:00.000000 +00:00,183,9000
2024-06-19 08:15:00.000000 +00:00,2583.24,860
2024-06-19 08:15:00.000000 +00:00,204.6,9000
2024-06-19 08:30:00.000000 +00:00,2620.2000000000003,860
2024-06-19 08:30:00.000000 +00:00,235.6,9000
2024-06-19 08:45:00.000000 +00:00,2591.1600000000003,860
2024-06-19 08:45:00.000000 +00:00,244.8,9000
2024-06-19 09:00:00.000000 +00:00,2568.7200000000003,860
2024-06-19 09:00:00.000000 +00:00,271,9000
2024-06-19 09:15:00.000000 +00:00,2584.56,860
2024-06-19 09:15:00.000000 +00:00,278.6,9000
2024-06-19 09:30:00.000000 +00:00,2544.96,860
2024-06-19 09:30:00.000000 +00:00,300.8,9000
2024-06-19 09:45:00.000000 +00:00,2519.8799999999997,860
2024-06-19 09:45:00.000000 +00:00,336.2,9000
2024-06-19 10:00:00.000000 +00:00,2518.56,860
2024-06-19 10:00:00.000000 +00:00,348,9000
2024-06-19 10:15:00.000000 +00:00,2576.6400000000003,860
2024-06-19 10:15:00.000000 +00:00,312.6,9000
2024-06-19 10:30:00.000000 +00:00,2758.8,860
2024-06-19 10:30:00.000000 +00:00,225,9000
2024-06-19 10:45:00.000000 +00:00,2741.64,860
2024-06-19 10:45:00.000000 +00:00,247.92857142857142,9000
2024-06-19 11:00:00.000000 +00:00,2665.0800000000004,860
2024-06-19 11:00:00.000000 +00:00,307.8,9000
2024-06-19 11:15:00.000000 +00:00,2674.32,860
2024-06-19 11:15:00.000000 +00:00,289,9000
2024-06-19 11:30:00.000000 +00:00,2572.68,860
2024-06-19 11:30:00.000000 +00:00,334.6,9000
2024-06-19 11:45:00.000000 +00:00,2510.6399999999994,860
2024-06-19 11:45:00.000000 +00:00,387.8,9000
2024-06-19 12:00:00.000000 +00:00,2539.68,860
2024-06-19 12:00:00.000000 +00:00,344.8,9000
2024-06-19 12:15:00.000000 +00:00,2527.8,860
2024-06-19 12:15:00.000000 +00:00,393.6,9000
2024-06-19 12:30:00.000000 +00:00,2719.2,860
2024-06-19 12:30:00.000000 +00:00,231.6,9000
2024-06-19 12:45:00.000000 +00:00,2995.08,860
2024-06-19 12:45:00.000000 +00:00,133.4,9000
2024-06-19 13:00:00.000000 +00:00,2944.9199999999996,860
2024-06-19 13:00:00.000000 +00:00,134.6,9000
2024-06-19 13:15:00.000000 +00:00,2968.6800000000007,860
2024-06-19 13:15:00.000000 +00:00,79,9000
2024-06-19 13:30:00.000000 +00:00,2898.7200000000007,860
2024-06-19 13:30:00.000000 +00:00,114.8,9000
2024-06-19 13:45:00.000000 +00:00,2882.88,860
2024-06-19 13:45:00.000000 +00:00,127,9000
2024-06-19 14:00:00.000000 +00:00,2762.76,860
2024-06-19 14:00:00.000000 +00:00,192.2,9000
2024-06-19 14:15:00.000000 +00:00,2628.1199999999994,860
2024-06-19 14:15:00.000000 +00:00,304.8,9000
2024-06-19 14:30:00.000000 +00:00,2711.28,860
2024-06-19 14:30:00.000000 +00:00,137.6,9000
2024-06-19 14:45:00.000000 +00:00,2629.4400000000005,860
2024-06-19 14:45:00.000000 +00:00,197.2,9000
2024-06-19 15:00:00.000000 +00:00,2778.6,860
2024-06-19 15:00:00.000000 +00:00,89.8,9000
2024-06-19 15:15:00.000000 +00:00,2768.04,860
2024-06-19 15:15:00.000000 +00:00,68.6,9000
2024-06-19 15:30:00.000000 +00:00,2770.6800000000003,860
2024-06-19 15:30:00.000000 +00:00,49,9000
2024-06-19 15:45:00.000000 +00:00,2725.8,860
2024-06-19 15:45:00.000000 +00:00,64.2,9000
2024-06-19 16:00:00.000000 +00:00,2745.5999999999995,860
2024-06-19 16:00:00.000000 +00:00,40.4,9000
2024-06-19 16:15:00.000000 +00:00,2637.3599999999997,860
2024-06-19 16:15:00.000000 +00:00,28.8,9000
2024-06-19 16:30:00.000000 +00:00,2509.3199999999997,860
2024-06-19 16:30:00.000000 +00:00,64.6,9000
2024-06-19 16:45:00.000000 +00:00,2411.64,860
2024-06-19 16:45:00.000000 +00:00,87.8,9000
2024-06-19 17:00:00.000000 +00:00,2261.1599999999994,860
2024-06-19 17:00:00.000000 +00:00,136,9000
2024-06-19 17:15:00.000000 +00:00,2137.08,860
2024-06-19 17:15:00.000000 +00:00,90.2,9000
2024-06-19 17:30:00.000000 +00:00,2040.7200000000003,860
2024-06-19 17:30:00.000000 +00:00,80.6,9000
2024-06-19 17:45:00.000000 +00:00,2052.6,860
2024-06-19 17:45:00.000000 +00:00,32,9000
2024-06-19 18:00:00.000000 +00:00,2076.3599999999997,860
2024-06-19 18:00:00.000000 +00:00,27.6,9000
2024-06-19 18:15:00.000000 +00:00,2046,860
2024-06-19 18:15:00.000000 +00:00,7.8,9000
2024-06-19 18:30:00.000000 +00:00,2011.68,860
2024-06-19 18:30:00.000000 +00:00,10.8,9000
2024-06-19 18:45:00.000000 +00:00,2011.6800000000003,860
2024-06-19 18:45:00.000000 +00:00,17.6,9000
2024-06-19 19:00:00.000000 +00:00,1948.32,860
2024-06-19 19:00:00.000000 +00:00,9.8,9000
2024-06-19 19:15:00.000000 +00:00,1870.44,860
2024-06-19 19:15:00.000000 +00:00,3.6,9000
2024-06-19 19:30:00.000000 +00:00,1681.6800000000003,860
2024-06-19 19:30:00.000000 +00:00,0,9000
2024-06-19 19:45:00.000000 +00:00,1677.3428571428572,860
2024-06-19 19:45:00.000000 +00:00,0,9000
2024-06-19 20:00:00.000000 +00:00,1590.6,860
2024-06-19 20:00:00.000000 +00:00,0,9000
2024-06-19 20:15:00.000000 +00:00,1544.4,860
2024-06-19 20:15:00.000000 +00:00,0,9000
2024-06-19 20:30:00.000000 +00:00,1552.3200000000002,860
2024-06-19 20:30:00.000000 +00:00,0,9000
2024-06-19 20:45:00.000000 +00:00,1545.7200000000003,860
2024-06-19 20:45:00.000000 +00:00,0,9000
2024-06-19 21:00:00.000000 +00:00,1531.2,860
2024-06-19 21:00:00.000000 +00:00,0,9000
2024-06-19 21:15:00.000000 +00:00,1507.4399999999998,860
2024-06-19 21:15:00.000000 +00:00,0,9000
2024-06-19 21:30:00.000000 +00:00,1507.4399999999998,860
2024-06-19 21:30:00.000000 +00:00,0,9000
2024-06-19 21:45:00.000000 +00:00,1508.7599999999998,860
2024-06-19 21:45:00.000000 +00:00,0,9000
2024-06-19 22:00:00.000000 +00:00,1488.96,860
2024-06-19 22:00:00.000000 +00:00,0,9000
2024-06-19 22:15:00.000000 +00:00,1511.4000000000003,860
2024-06-19 22:15:00.000000 +00:00,0,9000
2024-06-19 22:30:00.000000 +00:00,1496.8799999999997,860
2024-06-19 22:30:00.000000 +00:00,0,9000
2024-06-19 22:45:00.000000 +00:00,1503.4799999999998,860
2024-06-19 22:45:00.000000 +00:00,0,9000
2024-06-19 23:00:00.000000 +00:00,1486.3200000000002,860
2024-06-19 23:00:00.000000 +00:00,0,9000
2024-06-19 23:15:00.000000 +00:00,1494.24,860
2024-06-19 23:15:00.000000 +00:00,0,9000
2024-06-19 23:30:00.000000 +00:00,1477.0799999999997,860
2024-06-19 23:30:00.000000 +00:00,0,9000
2024-06-19 23:45:00.000000 +00:00,1482.36,860
2024-06-19 23:45:00.000000 +00:00,0,9000
2024-06-20 00:00:00.000000 +00:00,1485,860
2024-06-20 00:00:00.000000 +00:00,0,9000
2024-06-20 00:15:00.000000 +00:00,1473.1200000000001,860
2024-06-20 00:15:00.000000 +00:00,0,9000
2024-06-20 00:30:00.000000 +00:00,1467.8400000000001,860
2024-06-20 00:30:00.000000 +00:00,0,9000
2024-06-20 00:45:00.000000 +00:00,1474.4399999999998,860
2024-06-20 00:45:00.000000 +00:00,0,9000
2024-06-20 01:00:00.000000 +00:00,1474.44,860
2024-06-20 01:00:00.000000 +00:00,0,9000
2024-06-20 01:15:00.000000 +00:00,1448.04,860
2024-06-20 01:15:00.000000 +00:00,0,9000
2024-06-20 01:30:00.000000 +00:00,1466.5200000000004,860
2024-06-20 01:30:00.000000 +00:00,0,9000
2024-06-20 01:45:00.000000 +00:00,1457.28,860
2024-06-20 01:45:00.000000 +00:00,0,9000
2024-06-20 02:00:00.000000 +00:00,1453.3200000000002,860
2024-06-20 02:00:00.000000 +00:00,0,9000
2024-06-20 02:15:00.000000 +00:00,1466.52,860
2024-06-20 02:15:00.000000 +00:00,0,9000
2024-06-20 02:30:00.000000 +00:00,1457.2800000000002,860
2024-06-20 02:30:00.000000 +00:00,0,9000
2024-06-20 02:45:00.000000 +00:00,1470.48,860
2024-06-20 02:45:00.000000 +00:00,0,9000
2024-06-20 03:00:00.000000 +00:00,1449.3600000000004,860
2024-06-20 03:00:00.000000 +00:00,0,9000
2024-06-20 03:15:00.000000 +00:00,1531.2,860
2024-06-20 03:15:00.000000 +00:00,0,9000
2024-06-20 03:30:00.000000 +00:00,1574.7600000000004,860
2024-06-20 03:30:00.000000 +00:00,0,9000
2024-06-20 03:45:00.000000 +00:00,1570.8000000000002,860
2024-06-20 03:45:00.000000 +00:00,0,9000
2024-06-20 04:00:00.000000 +00:00,1552.3200000000002,860
2024-06-20 04:00:00.000000 +00:00,0,9000
2024-06-20 04:15:00.000000 +00:00,1693.56,860
2024-06-20 04:15:00.000000 +00:00,0.8,9000
2024-06-20 04:30:00.000000 +00:00,1818.9599999999998,860
2024-06-20 04:30:00.000000 +00:00,5.6,9000
2024-06-20 04:45:00.000000 +00:00,1887.5999999999995,860
2024-06-20 04:45:00.000000 +00:00,9.4,9000
2024-06-20 05:00:00.000000 +00:00,2067.12,860
2024-06-20 05:00:00.000000 +00:00,6.2,9000
2024-06-20 05:15:00.000000 +00:00,2094.8399999999997,860
2024-06-20 05:15:00.000000 +00:00,7,9000
2024-06-20 05:30:00.000000 +00:00,2094.8399999999992,860
2024-06-20 05:30:00.000000 +00:00,10.6,9000
2024-06-20 05:45:00.000000 +00:00,2288.8799999999997,860
2024-06-20 05:45:00.000000 +00:00,11,9000
2024-06-20 06:00:00.000000 +00:00,2373.36,860
2024-06-20 06:00:00.000000 +00:00,18.2,9000
2024-06-20 06:15:00.000000 +00:00,2324.52,860
2024-06-20 06:15:00.000000 +00:00,13,9000
2024-06-20 06:30:00.000000 +00:00,2204.4,860
2024-06-20 06:30:00.000000 +00:00,4.4,9000
2024-06-20 06:45:00.000000 +00:00,2267.76,860
2024-06-20 06:45:00.000000 +00:00,8.4,9000
2024-06-20 07:00:00.000000 +00:00,2383.9199999999996,860
2024-06-20 07:00:00.000000 +00:00,14,9000
2024-06-20 07:15:00.000000 +00:00,2577.96,860
2024-06-20 07:15:00.000000 +00:00,12.8,9000
2024-06-20 07:30:00.000000 +00:00,2554.2,860
2024-06-20 07:30:00.000000 +00:00,20,9000
2024-06-20 07:45:00.000000 +00:00,2629.4400000000005,860
2024-06-20 07:45:00.000000 +00:00,17.2,9000
2024-06-20 08:00:00.000000 +00:00,2702.04,860
2024-06-20 08:00:00.000000 +00:00,21.6,9000
2024-06-20 08:15:00.000000 +00:00,2764.08,860
2024-06-20 08:15:00.000000 +00:00,34.8,9000
2024-06-20 08:30:00.000000 +00:00,2773.3199999999997,860
2024-06-20 08:30:00.000000 +00:00,13.6,9000
2024-06-20 08:45:00.000000 +00:00,2793.1200000000003,860
2024-06-20 08:45:00.000000 +00:00,12.8,9000
2024-06-20 09:00:00.000000 +00:00,2778.6,860
2024-06-20 09:00:00.000000 +00:00,6.4,9000
2024-06-20 09:15:00.000000 +00:00,2823.48,860
2024-06-20 09:15:00.000000 +00:00,6.4,9000
2024-06-20 09:30:00.000000 +00:00,2814.24,860
2024-06-20 09:30:00.000000 +00:00,12,9000
2024-06-20 09:45:00.000000 +00:00,2695.4400000000005,860
2024-06-20 09:45:00.000000 +00:00,72.2,9000
2024-06-20 10:00:00.000000 +00:00,2601.72,860
2024-06-20 10:00:00.000000 +00:00,140.2,9000
2024-06-20 10:15:00.000000 +00:00,2584.56,860
2024-06-20 10:15:00.000000 +00:00,172.2,9000
2024-06-20 10:30:00.000000 +00:00,2563.44,860
2024-06-20 10:30:00.000000 +00:00,180,9000
2024-06-20 10:45:00.000000 +00:00,2428.8,860
2024-06-20 10:45:00.000000 +00:00,263.2,9000
2024-06-20 11:00:00.000000 +00:00,2699.4,860
2024-06-20 11:00:00.000000 +00:00,127,9000
2024-06-20 11:15:00.000000 +00:00,2579.2799999999997,860
2024-06-20 11:15:00.000000 +00:00,153.8,9000
2024-06-20 11:30:00.000000 +00:00,2468.4,860
2024-06-20 11:30:00.000000 +00:00,194.4,9000
2024-06-20 11:45:00.000000 +00:00,2378.6400000000003,860
2024-06-20 11:45:00.000000 +00:00,230.6,9000
2024-06-20 12:00:00.000000 +00:00,2246.64,860
2024-06-20 12:00:00.000000 +00:00,351.2,9000
2024-06-20 12:15:00.000000 +00:00,2372.0400000000004,860
2024-06-20 12:15:00.000000 +00:00,248.4,9000
2024-06-20 12:30:00.000000 +00:00,2601.7200000000003,860
2024-06-20 12:30:00.000000 +00:00,97.2,9000
2024-06-20 12:45:00.000000 +00:00,3152.1600000000003,860
2024-06-20 12:45:00.000000 +00:00,85,9000
2024-06-20 13:00:00.000000 +00:00,3197.04,860
2024-06-20 13:00:00.000000 +00:00,128,9000
2024-06-20 13:15:00.000000 +00:00,3174.6,860
2024-06-20 13:15:00.000000 +00:00,98,9000
2024-06-20 13:30:00.000000 +00:00,3177.24,860
2024-06-20 13:30:00.000000 +00:00,119.8,9000
2024-06-20 13:45:00.000000 +00:00,3223.44,860
2024-06-20 13:45:00.000000 +00:00,110.2,9000
2024-06-20 14:00:00.000000 +00:00,3036,860
2024-06-20 14:00:00.000000 +00:00,158,9000
2024-06-20 14:15:00.000000 +00:00,3038.64,860
2024-06-20 14:15:00.000000 +00:00,137.4,9000
2024-06-20 14:30:00.000000 +00:00,3009.6,860
2024-06-20 14:30:00.000000 +00:00,137.4,9000
2024-06-20 14:45:00.000000 +00:00,3101.9999999999995,860
2024-06-20 14:45:00.000000 +00:00,84.4,9000
2024-06-20 15:00:00.000000 +00:00,3057.1200000000003,860
2024-06-20 15:00:00.000000 +00:00,81.4,9000
2024-06-20 15:15:00.000000 +00:00,3000.3599999999997,860
2024-06-20 15:15:00.000000 +00:00,102,9000
2024-06-20 15:30:00.000000 +00:00,2878.92,860
2024-06-20 15:30:00.000000 +00:00,136,9000
2024-06-20 15:45:00.000000 +00:00,2596.44,860
2024-06-20 15:45:00.000000 +00:00,97,9000
2024-06-20 16:00:00.000000 +00:00,2646.6,860
2024-06-20 16:00:00.000000 +00:00,81.4,9000
2024-06-20 16:15:00.000000 +00:00,2574,860
2024-06-20 16:15:00.000000 +00:00,115.8,9000
2024-06-20 16:30:00.000000 +00:00,2506.68,860
2024-06-20 16:30:00.000000 +00:00,99.4,9000
2024-06-20 16:45:00.000000 +00:00,2369.4,860
2024-06-20 16:45:00.000000 +00:00,100.8,9000
2024-06-20 17:00:00.000000 +00:00,2353.56,860
2024-06-20 17:00:00.000000 +00:00,92.4,9000
2024-06-20 17:15:00.000000 +00:00,2148.9600000000005,860
2024-06-20 17:15:00.000000 +00:00,86.8,9000
2024-06-20 17:30:00.000000 +00:00,2076.36,860
2024-06-20 17:30:00.000000 +00:00,76.6,9000
2024-06-20 17:45:00.000000 +00:00,2018.28,860
2024-06-20 17:45:00.000000 +00:00,65.4,9000
2024-06-20 18:00:00.000000 +00:00,2026.2,860
2024-06-20 18:00:00.000000 +00:00,48.8,9000
2024-06-20 18:15:00.000000 +00:00,1982.6399999999999,860
2024-06-20 18:15:00.000000 +00:00,27.4,9000
2024-06-20 18:30:00.000000 +00:00,2001.1199999999997,860
2024-06-20 18:30:00.000000 +00:00,17.2,9000
2024-06-20 18:45:00.000000 +00:00,1948.3200000000004,860
2024-06-20 18:45:00.000000 +00:00,16.4,9000
2024-06-20 19:00:00.000000 +00:00,1945.68,860
2024-06-20 19:00:00.000000 +00:00,8.2,9000
2024-06-20 19:15:00.000000 +00:00,1795.2,860
2024-06-20 19:15:00.000000 +00:00,1.2,9000
2024-06-20 19:30:00.000000 +00:00,1647.3600000000004,860
2024-06-20 19:30:00.000000 +00:00,0,9000
2024-06-20 19:45:00.000000 +00:00,1548.3600000000001,860
2024-06-20 19:45:00.000000 +00:00,0,9000
2024-06-20 20:00:00.000000 +00:00,1540.44,860
2024-06-20 20:00:00.000000 +00:00,0,9000
2024-06-20 20:15:00.000000 +00:00,1528.56,860
2024-06-20 20:15:00.000000 +00:00,0,9000
2024-06-20 20:30:00.000000 +00:00,1488.9599999999998,860
2024-06-20 20:30:00.000000 +00:00,0,9000
2024-06-20 20:45:00.000000 +00:00,1517.9999999999998,860
2024-06-20 20:45:00.000000 +00:00,0,9000
2024-06-20 21:00:00.000000 +00:00,1511.4,860
2024-06-20 21:00:00.000000 +00:00,0,9000
2024-06-20 21:15:00.000000 +00:00,1479.7200000000003,860
2024-06-20 21:15:00.000000 +00:00,0,9000
2024-06-20 21:30:00.000000 +00:00,1425.5999999999997,860
2024-06-20 21:30:00.000000 +00:00,0,9000
2024-06-20 21:45:00.000000 +00:00,1459.9200000000003,860
2024-06-20 21:45:00.000000 +00:00,0,9000
2024-06-20 22:00:00.000000 +00:00,1407.12,860
2024-06-20 22:00:00.000000 +00:00,0,9000
2024-06-20 22:15:00.000000 +00:00,1407.12,860
2024-06-20 22:15:00.000000 +00:00,0,9000
2024-06-20 22:30:00.000000 +00:00,1400.52,860
2024-06-20 22:30:00.000000 +00:00,0,9000
2024-06-20 22:45:00.000000 +00:00,1405.7999999999997,860
2024-06-20 22:45:00.000000 +00:00,0,9000
2024-06-20 23:00:00.000000 +00:00,1388.6400000000003,860
2024-06-20 23:00:00.000000 +00:00,0,9000
2024-06-20 23:15:00.000000 +00:00,1362.2400000000002,860
2024-06-20 23:15:00.000000 +00:00,0,9000
2024-06-20 23:30:00.000000 +00:00,1393.9199999999998,860
2024-06-20 23:30:00.000000 +00:00,0,9000
2024-06-20 23:45:00.000000 +00:00,1375.4399999999998,860
2024-06-20 23:45:00.000000 +00:00,0,9000
2024-06-21 00:00:00.000000 +00:00,1375.4399999999998,860
2024-06-21 00:00:00.000000 +00:00,0,9000
2024-06-21 00:15:00.000000 +00:00,1378.0800000000002,860
2024-06-21 00:15:00.000000 +00:00,0,9000
2024-06-21 00:30:00.000000 +00:00,1341.12,860
2024-06-21 00:30:00.000000 +00:00,0,9000
2024-06-21 00:45:00.000000 +00:00,1358.2800000000002,860
2024-06-21 00:45:00.000000 +00:00,0,9000
2024-06-21 01:00:00.000000 +00:00,1354.3200000000002,860
2024-06-21 01:00:00.000000 +00:00,0,9000
2024-06-21 01:15:00.000000 +00:00,1353,860
2024-06-21 01:15:00.000000 +00:00,0,9000
2024-06-21 01:30:00.000000 +00:00,1338.48,860
2024-06-21 01:30:00.000000 +00:00,0,9000
2024-06-21 01:45:00.000000 +00:00,1359.6,860
2024-06-21 01:45:00.000000 +00:00,0,9000
2024-06-21 02:00:00.000000 +00:00,1341.12,860
2024-06-21 02:00:00.000000 +00:00,0,9000
2024-06-21 02:15:00.000000 +00:00,1347.72,860
2024-06-21 02:15:00.000000 +00:00,0,9000
2024-06-21 02:30:00.000000 +00:00,1331.88,860
2024-06-21 02:30:00.000000 +00:00,0,9000
2024-06-21 02:45:00.000000 +00:00,1360.9200000000003,860
2024-06-21 02:45:00.000000 +00:00,0,9000
2024-06-21 03:00:00.000000 +00:00,1341.1200000000001,860
2024-06-21 03:00:00.000000 +00:00,0,9000
2024-06-21 03:15:00.000000 +00:00,1425.5999999999997,860
2024-06-21 03:15:00.000000 +00:00,0,9000
2024-06-21 03:30:00.000000 +00:00,1445.4,860
2024-06-21 03:30:00.000000 +00:00,0,9000
2024-06-21 03:45:00.000000 +00:00,1428.24,860
2024-06-21 03:45:00.000000 +00:00,0,9000
2024-06-21 04:00:00.000000 +00:00,1407.1199999999997,860
